generation,highest_score,average_score,lowest_score,total_wins,total_losses,total_draws,highest_defection_rate,average_defection_rate,lowest_defection_rate
3559,5807,5757.48,0,3475,3475,12850,0.6317319409350751,0.6317265103727996,0.6317203674832297
3560,5817,5752.31,0,3598,3598,12604,0.6317857180713563,0.6317814915886124,0.6317762379705358
3561,5793,5742.42,0,3615,3615,12570,0.6318417037779313,0.6318364210383035,0.6318325248405925
3562,5808,5743.67,0,3695,3695,12410,0.6318945246667302,0.6318911876046611,0.6318877356515656
3563,5802,5743.79,0,3585,3585,12630,0.6319518655155728,0.6319465051901256,0.631942542561894
3564,5837,5744.55,0,3642,3642,12516,0.6320060425618852,0.6320019587623485,0.6319976169758409
3565,5809,5744.49,0,3575,3575,12650,0.6320613073498512,0.6320575094451915,0.6320540022535477
3566,5830,5745.52,0,3559,3559,12682,0.6321154233375914,0.6321129522245011,0.6321087909773669
3567,5807,5747.38,0,3598,3598,12604,0.6321715204916762,0.6321678059209037,0.6321631764899407
3568,5803,5745.97,0,3591,3591,12618,0.6322273627725545,0.6322236440290296,0.6322201382958488
3569,5817,5741.94,0,3664,3664,12472,0.6322819824367812,0.6322787204195874,0.6322751322751323
3570,5807,5744.48,0,3655,3655,12490,0.6323376136343166,0.6323338567773267,0.6323305420786592
3571,5804,5745.47,0,3637,3637,12526,0.6323934369331317,0.6323891520259468,0.6323856976078936
3572,5801,5743.45,0,3618,3618,12564,0.6324472202990918,0.6324432579808427,0.6324392599526277
3573,5810,5744.34,0,3625,3625,12550,0.632501717317492,0.6324985891072833,0.6324959160717415
3574,5808,5746.77,0,3572,3572,12656,0.6325570760977459,0.6325526297200937,0.6325491202046226
3575,5819,5744.77,0,3568,3568,12664,0.6326095049161103,0.6326064275154701,0.6326037812482531
3576,5810,5744.32,0,3623,3623,12554,0.6326649512353498,0.6326615662978832,0.6326578915414017
3577,5803,5741.03,0,3626,3626,12548,0.632718360683116,0.6327161408441752,0.6327142746341946
3578,5833,5747.72,0,3630,3630,12540,0.6327744140423366,0.632771082243443,0.6327680267328214
3579,5809,5742.89,0,3532,3532,12736,0.632828876830641,0.6328256016501395,0.6328221200538167
3580,5809,5744.04,0,3683,3683,12434,0.6328841257264661,0.6328801871059988,0.6328758120157171
3581,5808,5747.18,0,3589,3589,12622,0.6329379338063108,0.6329340690100631,0.6329305129225785
3582,5819,5742.63,0,3536,3536,12728,0.6329926021084562,0.6329887621310568,0.6329839220977197
3583,5814,5745.76,0,3611,3611,12578,0.6330467207317536,0.6330431636619961,0.6330372273012076
3584,5842,5746.15,0,3568,3568,12664,0.6331002159894474,0.6330965346039117,0.633090799353737
3585,5811,5753.21,0,3630,3630,12540,0.6331553121848715,0.633149775709364,0.6331448604102492
3586,5805,5749.25,0,3650,3650,12500,0.6332097848171976,0.6332037719053695,0.6331974833214691
3587,5830,5749.61,0,3658,3658,12484,0.6332626713061495,0.6332575031545283,0.6332530402896536
3588,5813,5749.2,0,3648,3648,12504,0.6333183427594714,0.6333121058216014,0.6333060481188534
3589,5842,5748.65,0,3602,3602,12596,0.6333742793719337,0.6333680885974537,0.6333601370692706
3590,5808,5746.29,0,3689,3689,12422,0.633430554944867,0.6334246331168464,0.6334170087632691
3591,5818,5743.86,0,3555,3555,12690,0.6334838390942599,0.6334782674654172,0.6334727387578754
3592,5836,5744.6,0,3692,3692,12416,0.6335387951615411,0.6335324763891276,0.6335270320797736
3593,5813,5746.72,0,3701,3701,12398,0.6335946821405041,0.6335863430308121,0.6335807774609286
3594,5814,5742.23,0,3723,3723,12354,0.6336500943850333,0.6336415187672051,0.6336349365849403
3595,5820,5745.6,0,3624,3624,12552,0.6337023711738307,0.6336969683664112,0.6336882524678906
3596,5813,5745.87,0,3594,3594,12612,0.6337569836757756,0.633751396882954,0.6337441990837365
3597,5807,5746.69,0,3568,3568,12664,0.6338092755766317,0.6338045421595492,0.6337984892664393
3598,5816,5739.67,0,3683,3683,12434,0.6338636803093304,0.6338604283279706,0.6338575500696557
3599,5825,5749.6,0,3651,3651,12498,0.6339176856282119,0.6339138822434874,0.633911187902416
3600,5814,5744.76,0,3558,3558,12684,0.6339701846067037,0.6339673079469774,0.6339639101371953
3601,5816,5747.49,0,3697,3697,12406,0.6340245731519585,0.6340215386277513,0.63401889079875
3602,5810,5743.92,0,3634,3634,12532,0.6340786364012623,0.6340761080870201,0.6340737671646125
3603,5813,5741.09,0,3675,3675,12450,0.6341329646721316,0.6341305255664299,0.6341273592281245
3604,5812,5746.81,0,3590,3590,12620,0.6341873365378731,0.6341842529241606,0.6341807740887966
3605,5827,5746.77,0,3681,3681,12438,0.6342413096726084,0.6342379821804467,0.6342347490434013
3606,5809,5750.83,0,3523,3523,12754,0.6342940000739893,0.6342909771256701,0.6342871464856494
3607,5832,5752.75,0,3593,3593,12614,0.6343481347492901,0.6343445821854913,0.6343406936679197
3608,5867,5753.43,0,3498,3498,12804,0.634401134619886,0.6343980573700135,0.634394505790577
3609,5816,5748.05,0,3591,3591,12618,0.6344540314944164,0.6344512893919513,0.6344479199341424
3610,5833,5749.41,0,3616,3616,12568,0.6345085921672083,0.6345056005403775,0.6345029975894731
3611,5812,5744.94,0,3630,3630,12540,0.6345633434066726,0.634559919884277,0.6345564257130965
3612,5820,5744.85,0,3624,3624,12552,0.6346171079007182,0.6346128524895259,0.6346091621121849
3613,5807,5745.12,0,3660,3660,12480,0.6346712839518595,0.6346672790586081,0.6346631197066638
3614,5826,5747.74,0,3624,3624,12552,0.634725797687143,0.6347206946071327,0.6347165327291993
3615,5805,5742.15,0,3673,3673,12454,0.6347790315827111,0.6347742482169151,0.6347694751426703
3616,5800,5746.05,0,3599,3599,12602,0.6348317950983725,0.6348275737894938,0.63482304969871
3617,5809,5746.37,0,3608,3608,12584,0.6348851172103332,0.6348810498867232,0.6348760068756577
3618,5810,5738.36,0,3630,3630,12540,0.6349396585067969,0.634934516262522,0.6349278330343178
3619,5792,5739.21,0,3741,3741,12318,0.634991599625214,0.6349865858350886,0.6349808054373335
3620,5823,5746.21,0,3635,3635,12530,0.6350436588739471,0.6350392880681113,0.6350341156297639
3621,5809,5744.49,0,3582,3582,12636,0.6350970103839992,0.6350921402698554,0.6350871762174037
3622,5805,5748.52,0,3625,3625,12550,0.6351500389663006,0.6351445179455552,0.6351385933950543
3623,5816,5745.79,0,3607,3607,12586,0.6352017913537606,0.6351951386174981,0.635191155777597
3624,5846,5753.14,0,3544,3544,12712,0.6352539551595813,0.635248302260353,0.6352437624887716
3625,5821,5753.1,0,3552,3552,12696,0.6353066766600601,0.6353004051312321,0.6352960469501823
3626,5827,5748.86,0,3585,3585,12630,0.6353612745802899,0.6353534290857437,0.6353492553266181
3627,5806,5744.71,0,3567,3567,12666,0.6354126918813857,0.6354072839753654,0.6354009690123541
3628,5806,5743.73,0,3637,3637,12526,0.6354670840030008,0.635460938517457,0.6354547783823646
3629,5816,5748.84,0,3540,3540,12720,0.6355215193840683,0.6355123520254014,0.6355068006438167
3630,5823,5743.48,0,3707,3707,12386,0.6355725572412291,0.6355647474762116,0.6355604048134741
3631,5803,5743.36,0,3607,3607,12586,0.6356221764362849,0.6356173709621133,0.6356138330909372
3632,5813,5749.03,0,3636,3636,12528,0.6356757193386339,0.6356703349721299,0.6356656222795559
3633,5832,5748.76,0,3618,3618,12564,0.6357288670384288,0.6357232661756459,0.6357197236683376
3634,5810,5747.2,0,3565,3565,12670,0.6357799379445654,0.635775528396248,0.635772186499762
3635,5825,5744.66,0,3517,3517,12766,0.6358330277472192,0.6358281573771414,0.6358243280468397
3636,5814,5744.88,0,3628,3628,12544,0.6358874039148412,0.6358810497636598,0.6358781950000855
3637,5816,5747.68,0,3660,3660,12480,0.6359396312595005,0.6359340716268324,0.6359302056764514
3638,5812,5741.59,0,3741,3741,12318,0.6359928525503221,0.6359868802720365,0.6359810920708218
3639,5807,5742.63,0,3564,3564,12672,0.6360450222292328,0.6360388259401418,0.6360332649806334
3640,5790,5742.28,0,3636,3636,12528,0.6360976742956823,0.6360917235495502,0.6360870883775234
3641,5799,5745.14,0,3655,3655,12490,0.6361475969557128,0.6361443935876,0.6361412471487907
3642,5813,5745.16,0,3589,3589,12622,0.6362025268796727,0.6361968369713576,0.6361936249969536
3643,5835,5745.37,0,3621,3621,12558,0.6362533416667104,0.6362492530306241,0.6362453175816166
3644,5830,5741.11,0,3648,3648,12504,0.6363077019563916,0.6363033839951754,0.6362983674008149
3645,5811,5748.89,0,3494,3494,12812,0.6363590432721709,0.6363550932135106,0.6363498570892399
3646,5823,5751.21,0,3546,3546,12708,0.6364111581810339,0.6364077711582511,0.6364021931756046
3647,5827,5744.32,0,3630,3630,12540,0.6364630987856403,0.6364596507550108,0.6364564679575068
3648,5804,5746.37,0,3623,3623,12554,0.6365163221547812,0.636512226737234,0.6365099845289083
3649,5811,5745.11,0,3651,3651,12498,0.6365697348393815,0.636565050650703,0.6365623793814132
3650,5811,5740.57,0,3649,3649,12502,0.6366200603972519,0.6366172253172209,0.6366132165985127
3651,5823,5746.5,0,3589,3589,12622,0.6366728331333162,0.6366694449248349,0.6366631525376554
3652,5796,5740.07,0,3610,3610,12580,0.6367270323067289,0.6367219182765166,0.636715171365855
3653,5829,5731.73,0,3634,3634,12532,0.6367809108280977,0.6367756592514608,0.6367718902504141
3654,5787,5721.06,0,3761,3761,12278,0.6368349053207575,0.6368300769957478,0.6368240690438113
3655,5806,5726.01,0,3777,3777,12246,0.6368903971187169,0.6368833409239231,0.6368789094445549
3656,5812,5732.64,0,3757,3757,12286,0.6369452770730781,0.6369360487421024,0.6369310304373558
3657,5781,5729.13,0,3752,3752,12296,0.6369962030014978,0.6369877983309251,0.636982977599075
3658,5804,5741.13,0,3666,3666,12468,0.6370439772649177,0.637038697993877,0.637035041660982
3659,5811,5744.29,0,3604,3604,12592,0.6370965188264585,0.6370905394177613,0.6370875856639446
3660,5803,5744.15,0,3660,3660,12480,0.6371502660120956,0.6371436674425505,0.6371398105321825
3661,5812,5753.29,0,3533,3533,12734,0.6372018062135628,0.637195318327429,0.6371917891148108
3662,5826,5751.63,0,3557,3557,12686,0.6372527377312066,0.6372472552297118,0.6372438844528159
3663,5837,5750.3,0,3578,3578,12644,0.6373029159673035,0.6372992392321281,0.6372957337103511
3664,5833,5751.73,0,3627,3627,12546,0.6373544448578555,0.6373502962416581,0.637346466749784
3665,5810,5749.36,0,3611,3611,12578,0.6374062356705134,0.6374027915181333,0.6373994923826951
3666,5826,5749.61,0,3576,3576,12648,0.6374601728971427,0.6374542657931487,0.6374506768777146
3667,5835,5754.18,0,3605,3605,12590,0.6375115443014198,0.6375056061968478,0.637501326181519
3668,5814,5755.63,0,3555,3555,12690,0.6375641193388751,0.6375579763725826,0.637551658079265
3669,5816,5751.06,0,3651,3651,12498,0.6376171727311839,0.6376084739550967,0.637602324695398
3670,5830,5750.25,0,3654,3654,12492,0.6376667215532289,0.6376608136447703,0.6376541222632206
3671,5819,5751.43,0,3503,3503,12794,0.6377188494276558,0.6377140101566057,0.6377057468388738
3672,5809,5747.68,0,3560,3560,12680,0.6377709489177241,0.6377676510038552,0.6377634947784115
3673,5817,5748.11,0,3592,3592,12616,0.6378235265007176,0.6378193497013513,0.6378144103268019
3674,5811,5746.21,0,3542,3542,12716,0.637875279830167,0.6378723923806632,0.637868191402026
3675,5807,5746.33,0,3596,3596,12608,0.6379279450480986,0.6379243432260873,0.6379204246809195
3676,5815,5749.8,0,3629,3629,12542,0.6379807984949476,0.6379761002666549,0.6379712560094164
3677,5812,5748.65,0,3628,3628,12544,0.638034201376693,0.6380274302222014,0.6380221319690711
3678,5822,5750.78,0,3624,3624,12552,0.6380852631550047,0.6380774888120991,0.6380737750460644
3679,5821,5742.41,0,3589,3589,12622,0.6381323966206689,0.6381280778320968,0.6381242343341885
3680,5827,5744.51,0,3655,3655,12490,0.6381842705353193,0.638179899482392,0.638176688170254
3681,5833,5747.53,0,3657,3657,12486,0.6382336616977401,0.6382308887496998,0.6382284637737909
3682,5814,5743.44,0,3612,3612,12576,0.6382856964690996,0.6382825662919839,0.638279922566188
3683,5801,5730.89,0,3649,3649,12502,0.6383417436263313,0.6383353615877616,0.6383309926512395
3684,5774,5718.5,0,3715,3715,12370,0.6383953077875809,0.6383886461559104,0.6383826120953879
3685,5790,5709.35,0,3908,3908,11984,0.63845093422156,0.63844204099423,0.6384347804515151
3686,5760,5697.22,0,3892,3892,12016,0.6385070351495772,0.6384961263816558,0.6384860553632768
3687,5782,5700.35,0,3847,3847,12106,0.6385606550722431,0.6385472316497547,0.6385392485189837
3688,5790,5703.38,0,3904,3904,11992,0.6386160473347131,0.6385990787733521,0.6385896746927407
3689,5762,5701.64,0,3981,3981,11838,0.6386698967999781,0.6386511643319517,0.6386416583464081
3690,5761,5689.95,0,3941,3941,11918,0.6387247973467655,0.6387054693291772,0.6386941899711225
3691,5765,5691.69,0,3953,3953,11894,0.6387771482285938,0.6387619221236713,0.6387469091323799
3692,5773,5694.08,0,3947,3947,11906,0.6388337894601522,0.6388149959123496,0.6387972964355024
3693,5805,5711.45,0,3937,3937,11926,0.6388878095058815,0.6388597441085117,0.6388483760466777
3694,5786,5727.04,0,3670,3670,12460,0.638938059463663,0.6389109577363263,0.6389012264947027
3695,5791,5733.43,0,3674,3674,12452,0.6389907275074739,0.6389661294535697,0.638951099626937
3696,5800,5727.86,0,3737,3737,12326,0.6390455959736885,0.6390234125202024,0.6390025275892907
3697,5790,5709.24,0,3853,3853,12094,0.639096912594678,0.6390807034220259,0.6390602532685024
3698,5798,5714.24,0,3798,3798,12204,0.6391502135942312,0.639137843338552,0.6391133485938625
3699,5807,5711.9,0,3938,3938,11924,0.6392019052545368,0.6391855180539392,0.6391718752245068
3700,5802,5713.07,0,3884,3884,12032,0.6392538562720164,0.6392373470911275,0.6392229006600656
3701,5779,5715.65,0,3807,3807,12186,0.6393085795542505,0.639286581157476,0.6392751909897691
3702,5777,5710.74,0,3766,3766,12268,0.6393596840816023,0.6393478949995715,0.6393281709170675
3703,5796,5712.1,0,3803,3803,12194,0.6394133445400922,0.6394027140508185,0.639380117533181
3704,5788,5709.56,0,3881,3881,12038,0.6394661150893838,0.6394486049499902,0.6394326100697292
3705,5789,5707.57,0,3758,3758,12284,0.6395199330482086,0.6395085953407454,0.6394847156485467
3706,5793,5712.55,0,3844,3844,12112,0.6395740805037583,0.639561736944072,0.63953607605021
3707,5774,5711.63,0,3841,3841,12118,0.6396251162049152,0.6396076761482997,0.6395888424929475
3708,5781,5709.4,0,3797,3797,12206,0.6396712509723536,0.6396559513197563,0.6396395737826965
3709,5800,5712.74,0,3871,3871,12058,0.6397233076974884,0.6397051813352701,0.6396924988285465
3710,5772,5711.3,0,3805,3805,12190,0.6397755512549369,0.63975742834463,0.6397436762496542
3711,5771,5707.66,0,3945,3945,11910,0.6398286259830611,0.6398058346910577,0.6397960434655081
3712,5795,5709.34,0,3838,3838,12124,0.6398622710584948,0.6398519033016604,0.6398479529300117
3713,5778,5713.0,0,3914,3914,11972,0.6399124310016241,0.6399024568159841,0.6398990471560831
3714,5795,5713.88,0,3838,3838,12124,0.6399576983978769,0.6399537859289931,0.6399506862919769
3715,5766,5704.64,0,3806,3806,12188,0.6400100947152105,0.6400064601313113,0.6400027983649308
3716,5803,5711.79,0,3888,3888,12024,0.6400633210029583,0.640059289781264,0.6400541672620174
3717,5778,5712.52,0,3850,3850,12100,0.640114302333662,0.6401110550595276,0.640106652436428
3718,5779,5710.4,0,3897,3897,12006,0.6401687585296648,0.6401627581914444,0.6401573225068505
3719,5784,5712.94,0,3789,3789,12222,0.6402188266364837,0.6402137839915855,0.6402073222319402
3720,5804,5713.09,0,3836,3836,12128,0.6402719396113928,0.6402654710159061,0.6402607954822271
3721,5776,5706.75,0,3857,3857,12086,0.6403200248190208,0.6403162368331068,0.6403122403079982
3722,5792,5707.84,0,3886,3886,12028,0.6403727964862873,0.6403694364799587,0.6403652282612374
3723,5778,5709.35,0,3930,3930,11940,0.6404272529124132,0.6404223855663308,0.6404188301695227
3724,5822,5716.37,0,3890,3890,12020,0.6404780407394325,0.640474188012231,0.6404703338578295
3725,5779,5708.61,0,3861,3861,12078,0.6405307275084375,0.6405257778793669,0.640522737331789
3726,5759,5700.17,0,3930,3930,11940,0.6405828867523754,0.6405781467107776,0.6405756119368027
3727,5764,5695.69,0,4006,4006,11788,0.6406377988148939,0.6406323455928153,0.6406277451497127
3728,5771,5696.62,0,3966,3966,11868,0.6406925388591138,0.6406851717126094,0.6406792801339103
3729,5763,5690.91,0,3971,3971,11858,0.6407439713916361,0.6407366354386249,0.6407315001289885
3730,5768,5707.94,0,3878,3878,12044,0.6407985823903667,0.6407886622007289,0.640782552207456
3731,5802,5711.8,0,3853,3853,12094,0.6408536627059219,0.6408410485517438,0.6408329358913214
3732,5788,5707.62,0,3948,3948,11904,0.6409087135115304,0.6408959816843981,0.6408847879303418
3733,5781,5697.73,0,3972,3972,11856,0.6409633077027997,0.6409478385467169,0.640941666545647
3734,5763,5693.97,0,3956,3956,11888,0.6410192248704191,0.6410026588722424,0.6409926076804116
3735,5788,5699.61,0,3971,3971,11858,0.6410726930069317,0.6410578305027056,0.6410447310931927
3736,5750,5688.57,0,3963,3963,11874,0.6411278396687464,0.6411136832033134,0.6410962575631675
3737,5765,5685.59,0,3954,3954,11892,0.6411801834628564,0.6411675077775021,0.641148894253566
3738,5761,5694.18,0,3867,3867,12066,0.6412314328658412,0.6412163085792397,0.641208469884868
3739,5766,5693.72,0,4042,4042,11716,0.6412827259365396,0.6412648992031204,0.6412599823168357
3740,5798,5708.65,0,3898,3898,12004,0.6413190700743987,0.6413156779176279,0.6413116093190376
3741,5765,5709.08,0,3849,3849,12102,0.6413703123104232,0.6413675859554787,0.6413654108385325
3742,5789,5710.33,0,3848,3848,12104,0.6414235156378385,0.6414192532067301,0.6414168400542967
3743,5783,5710.78,0,3867,3867,12066,0.6414753415849908,0.641470308545418,0.641467744812043
3744,5787,5703.41,0,3840,3840,12120,0.6415257912552551,0.6415218320510994,0.6415173447637786
3745,5782,5708.25,0,3827,3827,12146,0.6415767816700741,0.6415736679465011,0.6415700404727297
3746,5792,5709.23,0,3888,3888,12024,0.6416285252196086,0.6416247717294872,0.6416210764110136
3747,5783,5705.51,0,3879,3879,12042,0.6416801702357507,0.6416756042705322,0.6416715886608602
3748,5764,5708.7,0,3834,3834,12132,0.6417313622814037,0.6417269591933714,0.6417227120923545
3749,5774,5700.71,0,3862,3862,12076,0.6417828814460393,0.6417782427786637,0.6417726741095162
3750,5768,5708.03,0,3850,3850,12100,0.6418339479488085,0.6418291624094286,0.6418231764104444
3751,5803,5709.52,0,3800,3800,12200,0.641884703844641,0.6418801278694246,0.6418757063395713
3752,5795,5711.32,0,3850,3850,12100,0.6419345119332498,0.6419303501023389,0.6419266500675058
3753,5763,5708.44,0,3960,3960,11880,0.6419864177484119,0.6419820488484089,0.641977920698163
